scope_type,scope_code,year,property_type,sales,q1_eur_m2,median_eur_m2,q3_eur_m2,reason
commune,35091,2017,Maison,4,,,,support insuffisant : 4 < 15
commune,35091,2018,Maison,3,,,,support insuffisant : 3 < 15
commune,35091,2019,Maison,3,,,,support insuffisant : 3 < 15
commune,35091,2020,Maison,5,,,,support insuffisant : 5 < 15
commune,35091,2021,Maison,5,,,,support insuffisant : 5 < 15
commune,35091,2022,Maison,1,,,,support insuffisant : 1 < 15
commune,35091,2023,Maison,2,,,,support insuffisant : 2 < 15
commune,35091,2024,Maison,5,,,,support insuffisant : 5 < 15
commune,35091,2025,Maison,1,,,,support insuffisant : 1 < 15
commune,35092,2014,Maison,2,,,,support insuffisant : 2 < 15
commune,35092,2016,Maison,6,,,,support insuffisant : 6 < 15
commune,35092,2017,Maison,2,,,,support insuffisant : 2 < 15
commune,35092,2018,Maison,6,,,,support insuffisant : 6 < 15
commune,35092,2019,Maison,5,,,,support insuffisant : 5 < 15
commune,35092,2020,Maison,6,,,,support insuffisant : 6 < 15
commune,35092,2021,Maison,2,,,,support insuffisant : 2 < 15
commune,35092,2022,Maison,3,,,,support insuffisant : 3 < 15
commune,35092,2023,Maison,2,,,,support insuffisant : 2 < 15
commune,35092,2024,Maison,2,,,,support insuffisant : 2 < 15
commune,35093,2014,Appartement,51,2731.0,3000.0,3756.0,
commune,35093,2014,Maison,73,2252.0,2672.0,3211.0,
commune,35093,2015,Appartement,78,2450.0,3342.0,4367.0,
commune,35093,2015,Maison,86,2121.0,2656.0,3365.0,
commune,35093,2016,Appartement,78,2517.0,3330.0,4015.0,
commune,35093,2016,Maison,105,2226.0,2767.0,3590.0,
commune,35093,2017,Appartement,113,2500.0,3195.0,3922.0,
commune,35093,2017,Maison,106,2586.0,3012.0,4145.0,
commune,35093,2018,Appartement,94,2872.0,3378.0,4315.0,
commune,35093,2018,Maison,101,2613.0,3214.0,4355.0,
commune,35093,2019,Appartement,109,3049.0,3548.0,4182.0,
commune,35093,2019,Maison,125,2727.0,3316.0,4698.0,
commune,35093,2020,Appartement,71,3341.0,4048.0,4963.0,
commune,35093,2020,Maison,106,3196.0,3865.0,5442.0,
commune,35093,2021,Appartement,71,3754.0,4926.0,5901.0,
commune,35093,2021,Maison,100,3191.0,4186.0,5077.0,
commune,35093,2022,Appartement,37,4500.0,5358.0,6669.0,
commune,35093,2022,Maison,80,4181.0,5157.0,7051.0,
commune,35093,2023,Appartement,33,4600.0,5586.0,6298.0,
commune,35093,2023,Maison,59,3994.0,5163.0,6158.0,
commune,35093,2024,Appartement,33,4100.0,5521.0,6429.0,
commune,35093,2024,Maison,55,4161.0,4846.0,5875.0,
commune,35093,2025,Appartement,39,4611.0,5267.0,6312.0,
commune,35093,2025,Maison,70,4059.0,4928.0,6210.0,
commune,35094,2014,Appartement,1,,,,support insuffisant : 1 < 15
commune,35094,2014,Maison,5,,,,support insuffisant : 5 < 15
commune,35094,2015,Maison,3,,,,support insuffisant : 3 < 15
commune,35094,2016,Maison,6,,,,support insuffisant : 6 < 15
commune,35094,2017,Maison,2,,,,support insuffisant : 2 < 15
commune,35094,2019,Maison,3,,,,support insuffisant : 3 < 15
commune,35094,2020,Maison,13,,,,support insuffisant : 13 < 15
commune,35094,2021,Appartement,1,,,,support insuffisant : 1 < 15
commune,35094,2021,Maison,2,,,,support insuffisant : 2 < 15
commune,35094,2022,Maison,4,,,,support insuffisant : 4 < 15
commune,35094,2023,Appartement,1,,,,support insuffisant : 1 < 15
commune,35094,2023,Maison,4,,,,support insuffisant : 4 < 15
commune,35094,2024,Maison,3,,,,support insuffisant : 3 < 15
commune,35094,2025,Appartement,1,,,,support insuffisant : 1 < 15
commune,35094,2025,Maison,8,,,,support insuffisant : 8 < 15
commune,35095,2014,Appartement,8,,,,support insuffisant : 8 < 15
commune,35095,2014,Maison,31,1289.0,1553.0,1785.0,
commune,35095,2015,Appartement,4,,,,support insuffisant : 4 < 15
commune,35095,2015,Maison,26,1125.0,1330.0,1693.0,
commune,35095,2016,Appartement,9,,,,support insuffisant : 9 < 15
commune,35095,2016,Maison,24,976.0,1595.0,2006.0,
commune,35095,2017,Appartement,10,,,,support insuffisant : 10 < 15
commune,35095,2017,Maison,37,1281.0,1622.0,1786.0,
commune,35095,2018,Appartement,9,,,,support insuffisant : 9 < 15
commune,35095,2018,Maison,37,1212.0,1685.0,1935.0,
commune,35095,2019,Appartement,12,,,,support insuffisant : 12 < 15
commune,35095,2019,Maison,35,1255.0,1473.0,1974.0,
commune,35095,2020,Appartement,7,,,,support insuffisant : 7 < 15
commune,35095,2020,Maison,42,1556.0,1846.0,1940.0,
commune,35095,2021,Appartement,10,,,,support insuffisant : 10 < 15
commune,35095,2021,Maison,35,1924.0,2244.0,2500.0,
commune,35095,2022,Appartement,10,,,,support insuffisant : 10 < 15
commune,35095,2022,Maison,28,2142.0,2461.0,2694.0,
commune,35095,2023,Appartement,9,,,,support insuffisant : 9 < 15
commune,35095,2023,Maison,16,1794.0,2359.0,2694.0,
commune,35095,2024,Appartement,8,,,,support insuffisant : 8 < 15
commune,35095,2024,Maison,14,,,,support insuffisant : 14 < 15
commune,35095,2025,Appartement,12,,,,support insuffisant : 12 < 15
commune,35095,2025,Maison,20,1778.0,2369.0,2808.0,
commune,35096,2014,Appartement,1,,,,support insuffisant : 1 < 15
commune,35096,2014,Maison,7,,,,support insuffisant : 7 < 15
commune,35096,2015,Appartement,1,,,,support insuffisant : 1 < 15
commune,35096,2015,Maison,15,1122.0,1493.0,1819.0,
commune,35096,2016,Appartement,5,,,,support insuffisant : 5 < 15
commune,35096,2016,Maison,11,,,,support insuffisant : 11 < 15
commune,35096,2017,Appartement,2,,,,support insuffisant : 2 < 15
commune,35096,2017,Maison,11,,,,support insuffisant : 11 < 15
commune,35096,2018,Appartement,3,,,,support insuffisant : 3 < 15
commune,35096,2018,Maison,15,1548.0,1806.0,2028.0,
commune,35096,2019,Appartement,4,,,,support insuffisant : 4 < 15
commune,35096,2019,Maison,21,1329.0,1750.0,2028.0,
commune,35096,2020,Appartement,14,,,,support insuffisant : 14 < 15
commune,35096,2020,Maison,9,,,,support insuffisant : 9 < 15
commune,35096,2021,Appartement,4,,,,support insuffisant : 4 < 15
commune,35096,2021,Maison,13,,,,support insuffisant : 13 < 15
commune,35096,2022,Maison,19,1892.0,2375.0,2694.0,
commune,35096,2023,Appartement,1,,,,support insuffisant : 1 < 15
commune,35096,2023,Maison,14,,,,support insuffisant : 14 < 15
commune,35096,2024,Maison,11,,,,support insuffisant : 11 < 15
commune,35096,2025,Maison,10,,,,support insuffisant : 10 < 15
commune,35097,2014,Maison,6,,,,support insuffisant : 6 < 15
commune,35097,2015,Maison,6,,,,support insuffisant : 6 < 15
commune,35097,2016,Maison,3,,,,support insuffisant : 3 < 15
commune,35097,2017,Maison,5,,,,support insuffisant : 5 < 15
commune,35097,2018,Maison,13,,,,support insuffisant : 13 < 15
commune,35097,2019,Maison,11,,,,support insuffisant : 11 < 15
commune,35097,2020,Maison,7,,,,support insuffisant : 7 < 15
commune,35097,2021,Maison,6,,,,support insuffisant : 6 < 15
commune,35097,2022,Maison,8,,,,support insuffisant : 8 < 15
commune,35097,2023,Maison,7,,,,support insuffisant : 7 < 15
commune,35097,2024,Maison,9,,,,support insuffisant : 9 < 15
commune,35097,2025,Appartement,1,,,,support insuffisant : 1 < 15
commune,35097,2025,Maison,9,,,,support insuffisant : 9 < 15
commune,35098,2014,Maison,1,,,,support insuffisant : 1 < 15
commune,35098,2015,Maison,3,,,,support insuffisant : 3 < 15
commune,35098,2016,Maison,5,,,,support insuffisant : 5 < 15
commune,35098,2017,Appartement,1,,,,support insuffisant : 1 < 15
commune,35098,2017,Maison,2,,,,support insuffisant : 2 < 15
commune,35098,2018,Maison,8,,,,support insuffisant : 8 < 15
commune,35098,2019,Maison,8,,,,support insuffisant : 8 < 15
commune,35098,2020,Maison,5,,,,support insuffisant : 5 < 15
commune,35098,2021,Maison,9,,,,support insuffisant : 9 < 15
commune,35098,2022,Maison,4,,,,support insuffisant : 4 < 15
commune,35098,2023,Maison,4,,,,support insuffisant : 4 < 15
commune,35098,2024,Maison,2,,,,support insuffisant : 2 < 15
commune,35098,2025,Maison,1,,,,support insuffisant : 1 < 15
commune,35099,2014,Maison,20,1832.0,2041.0,2198.0,
commune,35099,2015,Maison,16,1844.0,2032.0,2149.0,
commune,35099,2016,Appartement,1,,,,support insuffisant : 1 < 15
commune,35099,2016,Maison,21,1718.0,1959.0,2133.0,
commune,35099,2017,Maison,32,1732.0,1942.0,2203.0,
commune,35099,2018,Maison,34,1864.0,2072.0,2408.0,
commune,35099,2019,Maison,28,2144.0,2306.0,2619.0,
commune,35099,2020,Maison,28,2102.0,2357.0,2665.0,
commune,35099,2021,Maison,30,2234.0,2462.0,2760.0,
commune,35099,2022,Maison,23,2700.0,2873.0,3332.0,
commune,35099,2023,Maison,27,2599.0,2985.0,3310.0,
commune,35099,2024,Maison,17,2475.0,2661.0,2991.0,
commune,35099,2025,Maison,18,2688.0,2886.0,3257.0,
commune,35101,2014,Maison,5,,,,support insuffisant : 5 < 15
commune,35101,2015,Maison,7,,,,support insuffisant : 7 < 15
commune,35101,2016,Maison,2,,,,support insuffisant : 2 < 15
commune,35101,2017,Maison,3,,,,support insuffisant : 3 < 15
commune,35101,2018,Maison,7,,,,support insuffisant : 7 < 15
commune,35101,2019,Maison,7,,,,support insuffisant : 7 < 15
commune,35101,2020,Maison,6,,,,support insuffisant : 6 < 15
commune,35101,2021,Maison,8,,,,support insuffisant : 8 < 15
commune,35101,2022,Maison,7,,,,support insuffisant : 7 < 15
commune,35101,2023,Maison,4,,,,support insuffisant : 4 < 15
commune,35101,2024,Maison,4,,,,support insuffisant : 4 < 15
commune,35101,2025,Maison,6,,,,support insuffisant : 6 < 15
commune,35102,2014,Maison,5,,,,support insuffisant : 5 < 15
commune,35102,2015,Maison,6,,,,support insuffisant : 6 < 15
commune,35102,2016,Maison,5,,,,support insuffisant : 5 < 15
commune,35102,2017,Maison,5,,,,support insuffisant : 5 < 15
commune,35102,2018,Maison,2,,,,support insuffisant : 2 < 15
commune,35102,2019,Maison,5,,,,support insuffisant : 5 < 15
commune,35102,2020,Maison,5,,,,support insuffisant : 5 < 15
commune,35102,2021,Maison,2,,,,support insuffisant : 2 < 15
commune,35102,2022,Maison,2,,,,support insuffisant : 2 < 15
commune,35102,2024,Maison,4,,,,support insuffisant : 4 < 15
commune,35102,2025,Maison,1,,,,support insuffisant : 1 < 15
commune,35103,2016,Maison,2,,,,support insuffisant : 2 < 15
commune,35103,2017,Maison,7,,,,support insuffisant : 7 < 15
commune,35103,2018,Maison,3,,,,support insuffisant : 3 < 15
commune,35103,2019,Maison,2,,,,support insuffisant : 2 < 15
commune,35103,2020,Maison,5,,,,support insuffisant : 5 < 15
commune,35103,2021,Maison,4,,,,support insuffisant : 4 < 15
commune,35103,2022,Maison,3,,,,support insuffisant : 3 < 15
commune,35103,2023,Maison,5,,,,support insuffisant : 5 < 15
commune,35103,2024,Maison,2,,,,support insuffisant : 2 < 15
commune,35103,2025,Maison,3,,,,support insuffisant : 3 < 15
commune,35104,2014,Maison,3,,,,support insuffisant : 3 < 15
commune,35104,2015,Maison,6,,,,support insuffisant : 6 < 15
commune,35104,2016,Maison,3,,,,support insuffisant : 3 < 15
commune,35104,2017,Appartement,1,,,,support insuffisant : 1 < 15
commune,35104,2017,Maison,6,,,,support insuffisant : 6 < 15
commune,35104,2018,Maison,6,,,,support insuffisant : 6 < 15
commune,35104,2019,Maison,11,,,,support insuffisant : 11 < 15
commune,35104,2020,Maison,4,,,,support insuffisant : 4 < 15
commune,35104,2021,Maison,2,,,,support insuffisant : 2 < 15
commune,35104,2022,Maison,5,,,,support insuffisant : 5 < 15
commune,35104,2023,Maison,1,,,,support insuffisant : 1 < 15
commune,35104,2024,Maison,2,,,,support insuffisant : 2 < 15
commune,35104,2025,Maison,7,,,,support insuffisant : 7 < 15
commune,35105,2014,Maison,5,,,,support insuffisant : 5 < 15
commune,35105,2015,Maison,3,,,,support insuffisant : 3 < 15
commune,35105,2016,Maison,4,,,,support insuffisant : 4 < 15
commune,35105,2017,Maison,3,,,,support insuffisant : 3 < 15
commune,35105,2018,Maison,8,,,,support insuffisant : 8 < 15
commune,35105,2019,Maison,6,,,,support insuffisant : 6 < 15
commune,35105,2020,Maison,7,,,,support insuffisant : 7 < 15
commune,35105,2021,Maison,8,,,,support insuffisant : 8 < 15
commune,35105,2022,Maison,12,,,,support insuffisant : 12 < 15
commune,35105,2023,Maison,10,,,,support insuffisant : 10 < 15
commune,35105,2024,Maison,6,,,,support insuffisant : 6 < 15
commune,35105,2025,Maison,6,,,,support insuffisant : 6 < 15
commune,35106,2014,Maison,10,,,,support insuffisant : 10 < 15
commune,35106,2015,Maison,12,,,,support insuffisant : 12 < 15
commune,35106,2016,Maison,14,,,,support insuffisant : 14 < 15
commune,35106,2017,Maison,7,,,,support insuffisant : 7 < 15
commune,35106,2018,Maison,7,,,,support insuffisant : 7 < 15
commune,35106,2019,Maison,12,,,,support insuffisant : 12 < 15
commune,35106,2020,Maison,20,1055.0,1417.0,1508.0,
commune,35106,2021,Maison,7,,,,support insuffisant : 7 < 15
commune,35106,2022,Maison,6,,,,support insuffisant : 6 < 15
commune,35106,2023,Maison,7,,,,support insuffisant : 7 < 15
commune,35106,2024,Maison,4,,,,support insuffisant : 4 < 15
commune,35106,2025,Maison,8,,,,support insuffisant : 8 < 15
commune,35107,2014,Maison,4,,,,support insuffisant : 4 < 15
commune,35107,2015,Maison,7,,,,support insuffisant : 7 < 15
commune,35107,2016,Maison,2,,,,support insuffisant : 2 < 15
commune,35107,2017,Maison,4,,,,support insuffisant : 4 < 15
commune,35107,2018,Maison,10,,,,support insuffisant : 10 < 15
commune,35107,2019,Maison,5,,,,support insuffisant : 5 < 15
commune,35107,2020,Maison,10,,,,support insuffisant : 10 < 15
commune,35107,2021,Maison,7,,,,support insuffisant : 7 < 15
commune,35107,2022,Maison,6,,,,support insuffisant : 6 < 15
commune,35107,2023,Maison,2,,,,support insuffisant : 2 < 15
commune,35107,2024,Maison,9,,,,support insuffisant : 9 < 15
commune,35107,2025,Maison,6,,,,support insuffisant : 6 < 15
commune,35108,2014,Maison,5,,,,support insuffisant : 5 < 15
commune,35108,2015,Maison,3,,,,support insuffisant : 3 < 15
commune,35108,2016,Maison,2,,,,support insuffisant : 2 < 15
commune,35108,2017,Maison,4,,,,support insuffisant : 4 < 15
commune,35108,2018,Maison,4,,,,support insuffisant : 4 < 15
commune,35108,2019,Maison,1,,,,support insuffisant : 1 < 15
commune,35108,2020,Maison,5,,,,support insuffisant : 5 < 15
commune,35108,2021,Maison,9,,,,support insuffisant : 9 < 15
commune,35108,2022,Maison,10,,,,support insuffisant : 10 < 15
commune,35108,2023,Maison,3,,,,support insuffisant : 3 < 15
commune,35108,2024,Maison,2,,,,support insuffisant : 2 < 15
commune,35108,2025,Maison,6,,,,support insuffisant : 6 < 15
commune,35109,2014,Appartement,1,,,,support insuffisant : 1 < 15
commune,35109,2014,Maison,9,,,,support insuffisant : 9 < 15
commune,35109,2015,Maison,8,,,,support insuffisant : 8 < 15
commune,35109,2016,Appartement,1,,,,support insuffisant : 1 < 15
commune,35109,2016,Maison,11,,,,support insuffisant : 11 < 15
commune,35109,2017,Appartement,1,,,,support insuffisant : 1 < 15
commune,35109,2017,Maison,12,,,,support insuffisant : 12 < 15
commune,35109,2018,Appartement,3,,,,support insuffisant : 3 < 15
commune,35109,2018,Maison,7,,,,support insuffisant : 7 < 15
commune,35109,2019,Maison,21,1383.0,1555.0,1782.0,
commune,35109,2020,Maison,18,1628.0,1701.0,1745.0,
commune,35109,2021,Maison,17,1386.0,1889.0,2029.0,
commune,35109,2022,Appartement,1,,,,support insuffisant : 1 < 15
commune,35109,2022,Maison,17,1776.0,1955.0,2193.0,
commune,35109,2023,Maison,13,,,,support insuffisant : 13 < 15
commune,35109,2024,Maison,5,,,,support insuffisant : 5 < 15
commune,35109,2025,Maison,9,,,,support insuffisant : 9 < 15
commune,35110,2014,Maison,3,,,,support insuffisant : 3 < 15
commune,35110,2015,Maison,3,,,,support insuffisant : 3 < 15
commune,35110,2016,Maison,7,,,,support insuffisant : 7 < 15
commune,35110,2017,Maison,2,,,,support insuffisant : 2 < 15
commune,35110,2018,Maison,3,,,,support insuffisant : 3 < 15
commune,35110,2019,Maison,10,,,,support insuffisant : 10 < 15
commune,35110,2020,Maison,7,,,,support insuffisant : 7 < 15
commune,35110,2021,Maison,2,,,,support insuffisant : 2 < 15
commune,35110,2022,Maison,3,,,,support insuffisant : 3 < 15
commune,35110,2023,Maison,4,,,,support insuffisant : 4 < 15
commune,35110,2025,Maison,7,,,,support insuffisant : 7 < 15
commune,35111,2014,Maison,4,,,,support insuffisant : 4 < 15
commune,35111,2015,Maison,2,,,,support insuffisant : 2 < 15
commune,35111,2016,Maison,4,,,,support insuffisant : 4 < 15
commune,35111,2017,Maison,4,,,,support insuffisant : 4 < 15
commune,35111,2018,Maison,4,,,,support insuffisant : 4 < 15
commune,35111,2019,Maison,6,,,,support insuffisant : 6 < 15
commune,35111,2020,Maison,8,,,,support insuffisant : 8 < 15
commune,35111,2021,Maison,5,,,,support insuffisant : 5 < 15
commune,35111,2022,Maison,5,,,,support insuffisant : 5 < 15
commune,35111,2023,Maison,3,,,,support insuffisant : 3 < 15
commune,35111,2024,Maison,3,,,,support insuffisant : 3 < 15
commune,35111,2025,Maison,3,,,,support insuffisant : 3 < 15
commune,35114,2014,Maison,1,,,,support insuffisant : 1 < 15
commune,35114,2015,Maison,2,,,,support insuffisant : 2 < 15
commune,35114,2016,Maison,2,,,,support insuffisant : 2 < 15
commune,35114,2017,Maison,1,,,,support insuffisant : 1 < 15
commune,35114,2020,Maison,2,,,,support insuffisant : 2 < 15
commune,35114,2021,Maison,1,,,,support insuffisant : 1 < 15
commune,35114,2023,Maison,2,,,,support insuffisant : 2 < 15
commune,35114,2024,Maison,2,,,,support insuffisant : 2 < 15
commune,35114,2025,Maison,1,,,,support insuffisant : 1 < 15
commune,35115,2014,Appartement,59,746.0,896.0,1173.0,
commune,35115,2014,Maison,84,1129.0,1411.0,1680.0,
commune,35115,2015,Appartement,51,748.0,882.0,1139.0,
commune,35115,2015,Maison,106,1146.0,1400.0,1683.0,
commune,35115,2016,Appartement,92,829.0,1049.0,1338.0,
commune,35115,2016,Maison,99,1063.0,1419.0,1612.0,
commune,35115,2017,Appartement,105,932.0,1337.0,2336.0,
commune,35115,2017,Maison,93,1104.0,1462.0,1736.0,
commune,35115,2018,Appartement,74,903.0,1123.0,1337.0,
commune,35115,2018,Maison,117,1212.0,1448.0,1790.0,
commune,35115,2019,Appartement,109,1000.0,1213.0,1512.0,
commune,35115,2019,Maison,139,1114.0,1429.0,1736.0,
commune,35115,2020,Appartement,90,1188.0,1378.0,1614.0,
commune,35115,2020,Maison,118,1353.0,1615.0,1907.0,
commune,35115,2021,Appartement,61,1156.0,1385.0,1538.0,
commune,35115,2021,Maison,94,1412.0,1736.0,2065.0,
commune,35115,2022,Appartement,34,1412.0,1759.0,2034.0,
commune,35115,2022,Maison,103,1562.0,1985.0,2275.0,
commune,35115,2023,Appartement,29,1538.0,1775.0,2157.0,
commune,35115,2023,Maison,64,1788.0,2107.0,2473.0,
commune,35115,2024,Appartement,35,1345.0,1596.0,2112.0,
commune,35115,2024,Maison,88,1524.0,1800.0,2299.0,
commune,35115,2025,Appartement,34,1332.0,1638.0,2056.0,
commune,35115,2025,Maison,83,1578.0,2042.0,2407.0,
commune,35116,2014,Maison,9,,,,support insuffisant : 9 < 15
commune,35116,2015,Maison,13,,,,support insuffisant : 13 < 15
commune,35116,2016,Appartement,1,,,,support insuffisant : 1 < 15
commune,35116,2016,Maison,13,,,,support insuffisant : 13 < 15
commune,35116,2017,Maison,26,1287.0,1554.0,1757.0,
commune,35116,2018,Maison,11,,,,support insuffisant : 11 < 15
commune,35116,2019,Maison,22,1402.0,1731.0,2118.0,
